condition_id,prop_key,prop_name,value_num,value_text,unit,basis,method,standard,notes,temperature_c,strain_rate,frequency_hz,environment,uncertainty,confidence
281,additive_compatibility,Additive manufacturing compatibility,,SLS,,typ,,,,,,,air,,SYN
281,surface_treatment_compatibility,Surface treatment compatibility,,none,,typ,,,,,,,air,,SYN
281,test_temperature,Test temperature,23.0,,C,typ,,,Default reference test temp,,,,air,,SYN
282,applications_typical,Typical applications,,electrical insulation,,typ,,,,,,,air,,SYN
282,composition_wt_percent,Composition (wt%),,"{""Fe"":80.665,""C"":0.502,""Mn"":0.327,""Cr"":12.158,""Ni"":6.347}",wt%,typ,reported,,,,,,air,,SYN
282,impurity_limits,Impurity limits,,low,,typ,,,,,,,air,,SYN
282,crystal_structure,Crystal structure,,FCC,,typ,,,,,,,air,,SYN
282,grain_size,Grain size,70.68077459211503,,um,typ,ASTM E112,ASTM E112,,,,,air,,SYN
282,specific_volume,Specific volume,0.00012138392254106763,,m^3/kg,typ,,,,,,,air,,SYN
282,glass_transition_temperature,Glass transition temperature (Tg),,,C,typ,DSC,,,,,,air,,SYN
282,decomposition_temperature,Decomposition temperature,,,C,typ,TGA,,,,,,air,,SYN
282,boiling_point,Boiling point,,,C,typ,,,,,,,air,,SYN
282,surface_energy,Surface energy,151.08601151137452,,mJ/m^2,typ,,,,,,,air,,SYN
282,shear_modulus,Shear modulus,76492282048.72237,,Pa,typ,calc,,G=E/(2(1+nu)),,,,air,,SYN
282,bulk_modulus,Bulk modulus,144871568450.3833,,Pa,typ,calc,,K=E/(3(1-2nu)),,,,air,,SYN
282,damping_loss_factor,Damping loss factor,0.005380760934442719,,-,typ,,,,,,,air,,SYN
282,compressive_strength,Compressive strength,1909681339.890439,,Pa,typ,,ASTM E9,,,,,air,,SYN
282,elongation_at_break,Elongation at break,11.680689947387332,,%,typ,,ASTM E8,,,,,air,,SYN
282,hollomon_K,Hollomon strength coefficient (K),498221243.6363801,,Pa,typ,fit,,Synthetic fit parameter,,,,air,,SYN
282,hollomon_n,Hollomon strain hardening exponent (n),0.09331067387909536,,-,typ,fit,,,,,,air,,SYN
282,hardness_vickers,Hardness (Vickers),269.34166619570817,,HV,typ,,ASTM E92,,,,,air,,SYN
282,notch_sensitivity,Notch sensitivity,0.5783487587765134,,-,typ,,,,,,,air,,SYN
282,fracture_toughness_KIC,Fracture toughness KIC,28.782721657921236,,MPa*sqrt(m),typ,,ASTM E399,,,,,air,,SYN
282,impact_charpy,Charpy impact energy,74.29658100751256,,J,typ,,ASTM E23,,,,,air,,SYN
282,dbtt,Ductile-to-brittle transition temperature,-34.420528230323,,C,typ,,,,,,,air,,SYN
282,endurance_limit,Endurance limit,899026538.2308089,,Pa,typ,rotating bending,,,,,,air,,SYN
282,mean_stress_model,Mean stress correction model,,Goodman,,typ,,,,,,,air,,SYN
282,deltaK_threshold,Fatigue threshold ΔKth,8.430916475046143,,MPa*sqrt(m),typ,,ASTM E647,,,,,air,,SYN
282,larson_miller_C,Larson–Miller constant C,,,-,typ,LMP,,,,,,air,,SYN
282,relaxation_modulus,Relaxation modulus (at 1h),,,Pa,typ,stress relaxation,,,23.0,,,air,,SYN
282,specific_heat_cp,Specific heat Cp,879.7320880463926,,J/kgK,typ,DSC,,,23.0,,,air,,SYN
282,thermal_diffusivity,Thermal diffusivity,5.035465241233749e-05,,m^2/s,typ,,,,23.0,,,air,,SYN
282,emissivity,Emissivity,0.4118258715782143,,-,typ,,,,,,,air,,SYN
282,max_service_temperature,Max service temperature,415.06552167786896,,C,typ,,,,,,,air,,SYN
282,electrical_resistivity,Electrical resistivity,1.6051837699143799e-06,,ohm*m,typ,,,,23.0,,,air,,SYN
282,dielectric_constant,Dielectric constant (εr),,,-,typ,,,,,,1000000.0,air,,SYN
282,relative_permeability,Relative permeability μr,1953.1330695866423,,-,typ,,,,,,,air,,SYN
282,curie_temperature,Curie temperature,1088.198885710761,,C,typ,,,,,,,air,,SYN
282,refractive_index,Refractive index,,,-,typ,,,,,,,air,,SYN
282,transmittance,Transmittance,,,-,typ,,,,,,,air,,SYN
282,corrosion_rate,Corrosion rate,0.6581498247962714,,mm/yr,typ,,,,,,,seawater,,SYN
282,chemical_compatibility,Chemical compatibility,,resistant to seawater,,typ,,,,,,,air,,SYN
282,coefficient_of_friction,Coefficient of friction (dry),0.06260289877897206,,-,typ,pin-on-disk,,,,,,air,,SYN
282,wear_rate,Wear rate,2.8074722792486547e-05,,mm^3/Nm,typ,Archard,,,,,,air,,SYN
282,machinability_rating,Machinability rating,50.11819943227724,,%,typ,,,100% ~ free-machining steel,,,,air,,SYN
282,weldability_rating,Weldability rating,1.8413329430441436,,1-5,typ,,,"1=poor,5=excellent",,,,air,,SYN
282,additive_compatibility,Additive manufacturing compatibility,,SLM,,typ,,,,,,,air,,SYN
282,surface_treatment_compatibility,Surface treatment compatibility,,paint,,typ,,,,,,,air,,SYN
282,test_temperature,Test temperature,23.0,,C,typ,,,Default reference test temp,,,,air,,SYN
283,applications_typical,Typical applications,,lightweight frames,,typ,,,,,,,air,,SYN
283,composition_wt_percent,Composition (wt%),,"{""Al"":95.902,""Mg"":2.198,""Si"":0.52,""Cu"":1.379}",wt%,typ,reported,,,,,,air,,SYN
283,impurity_limits,Impurity limits,,standard,,typ,,,,,,,air,,SYN
283,crystal_structure,Crystal structure,,FCC,,typ,,,,,,,air,,SYN
283,grain_size,Grain size,71.34904303852586,,um,typ,ASTM E112,ASTM E112,,,,,air,,SYN
283,specific_volume,Specific volume,0.00012542402625748887,,m^3/kg,typ,,,,,,,air,,SYN
283,glass_transition_temperature,Glass transition temperature (Tg),,,C,typ,DSC,,,,,,air,,SYN
283,decomposition_temperature,Decomposition temperature,,,C,typ,TGA,,,,,,air,,SYN
283,boiling_point,Boiling point,,,C,typ,,,,,,,air,,SYN
283,surface_energy,Surface energy,,,mJ/m^2,typ,,,,,,,air,,SYN
283,shear_modulus,Shear modulus,60043535104.48886,,Pa,typ,calc,,G=E/(2(1+nu)),,,,air,,SYN
283,bulk_modulus,Bulk modulus,131849138692.86172,,Pa,typ,calc,,K=E/(3(1-2nu)),,,,air,,SYN
283,damping_loss_factor,Damping loss factor,0.007270248838751362,,-,typ,,,,,,,air,,SYN
283,compressive_strength,Compressive strength,449697069.9981846,,Pa,typ,,ASTM E9,,,,,air,,SYN
283,elongation_at_break,Elongation at break,19.048593354896397,,%,typ,,ASTM E8,,,,,air,,SYN
283,hollomon_K,Hollomon strength coefficient (K),415436610.7603197,,Pa,typ,fit,,Synthetic fit parameter,,,,air,,SYN
283,hollomon_n,Hollomon strain hardening exponent (n),0.15871893716032004,,-,typ,fit,,,,,,air,,SYN
283,hardness_vickers,Hardness (Vickers),376.17571464552975,,HV,typ,,ASTM E92,,,,,air,,SYN
283,notch_sensitivity,Notch sensitivity,0.2070054642057918,,-,typ,,,,,,,air,,SYN
283,fracture_toughness_KIC,Fracture toughness KIC,149.4095722859513,,MPa*sqrt(m),typ,,ASTM E399,,,,,air,,SYN
283,impact_charpy,Charpy impact energy,111.36855446581096,,J,typ,,ASTM E23,,,,,air,,SYN
283,dbtt,Ductile-to-brittle transition temperature,,,C,typ,,,,,,,air,,SYN
283,endurance_limit,Endurance limit,526105787.9016585,,Pa,typ,rotating bending,,,,,,air,,SYN
283,mean_stress_model,Mean stress correction model,,Goodman,,typ,,,,,,,air,,SYN
283,deltaK_threshold,Fatigue threshold ΔKth,7.6352869030230535,,MPa*sqrt(m),typ,,ASTM E647,,,,,air,,SYN
283,larson_miller_C,Larson–Miller constant C,,,-,typ,LMP,,,,,,air,,SYN
283,relaxation_modulus,Relaxation modulus (at 1h),,,Pa,typ,stress relaxation,,,23.0,,,air,,SYN
283,specific_heat_cp,Specific heat Cp,841.4018860819419,,J/kgK,typ,DSC,,,23.0,,,air,,SYN
283,thermal_diffusivity,Thermal diffusivity,5.272079743723155e-05,,m^2/s,typ,,,,23.0,,,air,,SYN
283,emissivity,Emissivity,0.5733160173612726,,-,typ,,,,,,,air,,SYN
283,max_service_temperature,Max service temperature,362.8849364196895,,C,typ,,,,,,,air,,SYN
283,electrical_resistivity,Electrical resistivity,1.768445180501003e-06,,ohm*m,typ,,,,23.0,,,air,,SYN
283,dielectric_constant,Dielectric constant (εr),,,-,typ,,,,,,1000000.0,air,,SYN
283,relative_permeability,Relative permeability μr,1.0961623046575564,,-,typ,,,,,,,air,,SYN
283,curie_temperature,Curie temperature,,,C,typ,,,,,,,air,,SYN
283,refractive_index,Refractive index,,,-,typ,,,,,,,air,,SYN
283,transmittance,Transmittance,,,-,typ,,,,,,,air,,SYN
283,corrosion_rate,Corrosion rate,0.9134084467347208,,mm/yr,typ,,,,,,,alkaline,,SYN
283,chemical_compatibility,Chemical compatibility,,resistant to seawater,,typ,,,,,,,air,,SYN
283,coefficient_of_friction,Coefficient of friction (dry),0.589890264176693,,-,typ,pin-on-disk,,,,,,air,,SYN
283,wear_rate,Wear rate,4.170215363826765e-05,,mm^3/Nm,typ,Archard,,,,,,air,,SYN
283,machinability_rating,Machinability rating,22.642023777069788,,%,typ,,,100% ~ free-machining steel,,,,air,,SYN
283,weldability_rating,Weldability rating,1.3867515062505738,,1-5,typ,,,"1=poor,5=excellent",,,,air,,SYN
283,additive_compatibility,Additive manufacturing compatibility,,SLM,,typ,,,,,,,air,,SYN
283,surface_treatment_compatibility,Surface treatment compatibility,,nitriding,,typ,,,,,,,air,,SYN
283,test_temperature,Test temperature,23.0,,C,typ,,,Default reference test temp,,,,air,,SYN
284,applications_typical,Typical applications,,wear parts,,typ,,,,,,,air,,SYN
284,composition_wt_percent,Composition (wt%),,"{""Base"":100.0}",wt%,typ,reported,,,,,,air,,SYN
284,impurity_limits,Impurity limits,,low,,typ,,,,,,,air,,SYN
284,crystal_structure,Crystal structure,,HCP,,typ,,,,,,,air,,SYN
284,grain_size,Grain size,73.52543775088479,,um,typ,ASTM E112,ASTM E112,,,,,air,,SYN
284,specific_volume,Specific volume,0.0001276600020704706,,m^3/kg,typ,,,,,,,air,,SYN
284,glass_transition_temperature,Glass transition temperature (Tg),,,C,typ,DSC,,,,,,air,,SYN
284,decomposition_temperature,Decomposition temperature,,,C,typ,TGA,,,,,,air,,SYN
284,boiling_point,Boiling point,2076.2602190882676,,C,typ,,,,,,,air,,SYN
284,surface_energy,Surface energy,,,mJ/m^2,typ,,,,,,,air,,SYN
284,shear_modulus,Shear modulus,45590368175.02634,,Pa,typ,calc,,G=E/(2(1+nu)),,,,air,,SYN
284,bulk_modulus,Bulk modulus,143491900731.374,,Pa,typ,calc,,K=E/(3(1-2nu)),,,,air,,SYN
284,damping_loss_factor,Damping loss factor,0.015560217752774781,,-,typ,,,,,,,air,,SYN
284,compressive_strength,Compressive strength,1031292113.380665,,Pa,typ,,ASTM E9,,,,,air,,SYN
284,elongation_at_break,Elongation at break,11.671111567699608,,%,typ,,ASTM E8,,,,,air,,SYN
284,hollomon_K,Hollomon strength coefficient (K),1100331597.5742216,,Pa,typ,fit,,Synthetic fit parameter,,,,air,,SYN
284,hollomon_n,Hollomon strain hardening exponent (n),0.16347770674132228,,-,typ,fit,,,,,,air,,SYN
284,hardness_vickers,Hardness (Vickers),269.98701136697105,,HV,typ,,ASTM E92,,,,,air,,SYN
284,notch_sensitivity,Notch sensitivity,0.30689506281532064,,-,typ,,,,,,,air,,SYN
284,fracture_toughness_KIC,Fracture toughness KIC,91.19084128230833,,MPa*sqrt(m),typ,,ASTM E399,,,,,air,,SYN
284,impact_charpy,Charpy impact energy,17.57507405391462,,J,typ,,ASTM E23,,,,,air,,SYN
284,dbtt,Ductile-to-brittle transition temperature,,,C,typ,,,,,,,air,,SYN
284,endurance_limit,Endurance limit,321229838.5841714,,Pa,typ,rotating bending,,,,,,air,,SYN
284,mean_stress_model,Mean stress correction model,,Soderberg,,typ,,,,,,,air,,SYN
284,deltaK_threshold,Fatigue threshold ΔKth,9.689097868825614,,MPa*sqrt(m),typ,,ASTM E647,,,,,air,,SYN
284,larson_miller_C,Larson–Miller constant C,,,-,typ,LMP,,,,,,air,,SYN
284,relaxation_modulus,Relaxation modulus (at 1h),,,Pa,typ,stress relaxation,,,23.0,,,air,,SYN
284,specific_heat_cp,Specific heat Cp,746.1802750015822,,J/kgK,typ,DSC,,,23.0,,,air,,SYN
284,thermal_diffusivity,Thermal diffusivity,6.35809581617633e-05,,m^2/s,typ,,,,23.0,,,air,,SYN
284,emissivity,Emissivity,0.1621650316330363,,-,typ,,,,,,,air,,SYN
284,max_service_temperature,Max service temperature,626.045730848783,,C,typ,,,,,,,air,,SYN
284,electrical_resistivity,Electrical resistivity,1.4835745136409956e-06,,ohm*m,typ,,,,23.0,,,air,,SYN
284,dielectric_constant,Dielectric constant (εr),,,-,typ,,,,,,1000000.0,air,,SYN
284,relative_permeability,Relative permeability μr,1.0270140025365817,,-,typ,,,,,,,air,,SYN
284,curie_temperature,Curie temperature,,,C,typ,,,,,,,air,,SYN
284,refractive_index,Refractive index,,,-,typ,,,,,,,air,,SYN
284,transmittance,Transmittance,,,-,typ,,,,,,,air,,SYN
284,corrosion_rate,Corrosion rate,0.43162505734023493,,mm/yr,typ,,,,,,,acidic,,SYN
284,chemical_compatibility,Chemical compatibility,,excellent oxidation resistance,,typ,,,,,,,air,,SYN
284,coefficient_of_friction,Coefficient of friction (dry),0.11906339333556525,,-,typ,pin-on-disk,,,,,,air,,SYN
284,wear_rate,Wear rate,6.862734263098748e-05,,mm^3/Nm,typ,Archard,,,,,,air,,SYN
284,machinability_rating,Machinability rating,46.988583074718775,,%,typ,,,100% ~ free-machining steel,,,,air,,SYN
284,weldability_rating,Weldability rating,2.727616010108659,,1-5,typ,,,"1=poor,5=excellent",,,,air,,SYN
284,additive_compatibility,Additive manufacturing compatibility,,FDM,,typ,,,,,,,air,,SYN
284,surface_treatment_compatibility,Surface treatment compatibility,,plating,,typ,,,,,,,air,,SYN
284,test_temperature,Test temperature,23.0,,C,typ,,,Default reference test temp,,,,air,,SYN
285,applications_typical,Typical applications,,general structural,,typ,,,,,,,air,,SYN
285,composition_wt_percent,Composition (wt%),,"{""Cu"":81.127,""Zn"":12.164,""Sn"":6.273,""Pb"":0.437}",wt%,typ,reported,,,,,,air,,SYN
285,impurity_limits,Impurity limits,,low,,typ,,,,,,,air,,SYN
285,crystal_structure,Crystal structure,,Amorphous,,typ,,,,,,,air,,SYN
285,grain_size,Grain size,60.49250147491188,,um,typ,ASTM E112,ASTM E112,,,,,air,,SYN
285,specific_volume,Specific volume,0.00011450932462676126,,m^3/kg,typ,,,,,,,air,,SYN
285,glass_transition_temperature,Glass transition temperature (Tg),,,C,typ,DSC,,,,,,air,,SYN
285,decomposition_temperature,Decomposition temperature,,,C,typ,TGA,,,,,,air,,SYN
285,boiling_point,Boiling point,,,C,typ,,,,,,,air,,SYN
285,surface_energy,Surface energy,34.40875338135541,,mJ/m^2,typ,,,,,,,air,,SYN
285,shear_modulus,Shear modulus,30465854994.16227,,Pa,typ,calc,,G=E/(2(1+nu)),,,,air,,SYN
285,bulk_modulus,Bulk modulus,73286490428.08983,,Pa,typ,calc,,K=E/(3(1-2nu)),,,,air,,SYN
285,damping_loss_factor,Damping loss factor,0.015662961680546244,,-,typ,,,,,,,air,,SYN
285,compressive_strength,Compressive strength,232144191.26273832,,Pa,typ,,ASTM E9,,,,,air,,SYN
285,elongation_at_break,Elongation at break,32.009081207239234,,%,typ,,ASTM E8,,,,,air,,SYN
285,hollomon_K,Hollomon strength coefficient (K),1468057236.4264107,,Pa,typ,fit,,Synthetic fit parameter,,,,air,,SYN
285,hollomon_n,Hollomon strain hardening exponent (n),0.3447788706725631,,-,typ,fit,,,,,,air,,SYN
285,hardness_vickers,Hardness (Vickers),364.310824907391,,HV,typ,,ASTM E92,,,,,air,,SYN
285,notch_sensitivity,Notch sensitivity,0.47397265747731165,,-,typ,,,,,,,air,,SYN
285,fracture_toughness_KIC,Fracture toughness KIC,136.78559858967685,,MPa*sqrt(m),typ,,ASTM E399,,,,,air,,SYN
285,impact_charpy,Charpy impact energy,80.58505370409429,,J,typ,,ASTM E23,,,,,air,,SYN
285,dbtt,Ductile-to-brittle transition temperature,,,C,typ,,,,,,,air,,SYN
285,endurance_limit,Endurance limit,786131886.1185002,,Pa,typ,rotating bending,,,,,,air,,SYN
285,mean_stress_model,Mean stress correction model,,Gerber,,typ,,,,,,,air,,SYN
285,deltaK_threshold,Fatigue threshold ΔKth,9.308225180518413,,MPa*sqrt(m),typ,,ASTM E647,,,,,air,,SYN
285,larson_miller_C,Larson–Miller constant C,,,-,typ,LMP,,,,,,air,,SYN
285,relaxation_modulus,Relaxation modulus (at 1h),,,Pa,typ,stress relaxation,,,23.0,,,air,,SYN
285,specific_heat_cp,Specific heat Cp,506.4618362882118,,J/kgK,typ,DSC,,,23.0,,,air,,SYN
285,thermal_diffusivity,Thermal diffusivity,3.025933740431003e-05,,m^2/s,typ,,,,23.0,,,air,,SYN
285,emissivity,Emissivity,0.442776870341801,,-,typ,,,,,,,air,,SYN
285,max_service_temperature,Max service temperature,791.6113970992993,,C,typ,,,,,,,air,,SYN
285,electrical_resistivity,Electrical resistivity,1.5447406840539558e-06,,ohm*m,typ,,,,23.0,,,air,,SYN
285,dielectric_constant,Dielectric constant (εr),,,-,typ,,,,,,1000000.0,air,,SYN
285,relative_permeability,Relative permeability μr,1.07087294228045,,-,typ,,,,,,,air,,SYN
285,curie_temperature,Curie temperature,,,C,typ,,,,,,,air,,SYN
285,refractive_index,Refractive index,,,-,typ,,,,,,,air,,SYN
285,transmittance,Transmittance,,,-,typ,,,,,,,air,,SYN
285,corrosion_rate,Corrosion rate,0.0276462214020623,,mm/yr,typ,,,,,,,seawater,,SYN
285,chemical_compatibility,Chemical compatibility,,good with oils,,typ,,,,,,,air,,SYN
285,coefficient_of_friction,Coefficient of friction (dry),0.5530953213600887,,-,typ,pin-on-disk,,,,,,air,,SYN
285,wear_rate,Wear rate,3.8377131062673e-05,,mm^3/Nm,typ,Archard,,,,,,air,,SYN
285,machinability_rating,Machinability rating,42.632873878923704,,%,typ,,,100% ~ free-machining steel,,,,air,,SYN
285,weldability_rating,Weldability rating,2.023982367264783,,1-5,typ,,,"1=poor,5=excellent",,,,air,,SYN
285,additive_compatibility,Additive manufacturing compatibility,,EBM,,typ,,,,,,,air,,SYN
285,surface_treatment_compatibility,Surface treatment compatibility,,plating,,typ,,,,,,,air,,SYN
285,test_temperature,Test temperature,23.0,,C,typ,,,Default reference test temp,,,,air,,SYN
286,applications_typical,Typical applications,,lightweight frames,,typ,,,,,,,air,,SYN
286,composition_wt_percent,Composition (wt%),,"{""Cu"":75.689,""Zn"":23.775,""Sn"":0.341,""Pb"":0.195}",wt%,typ,reported,,,,,,air,,SYN
286,impurity_limits,Impurity limits,,standard,,typ,,,,,,,air,,SYN
286,crystal_structure,Crystal structure,,BCC,,typ,,,,,,,air,,SYN
286,grain_size,Grain size,64.07751798280347,,um,typ,ASTM E112,ASTM E112,,,,,air,,SYN
286,specific_volume,Specific volume,0.0001183314989455713,,m^3/kg,typ,,,,,,,air,,SYN
286,glass_transition_temperature,Glass transition temperature (Tg),,,C,typ,DSC,,,,,,air,,SYN
286,decomposition_temperature,Decomposition temperature,,,C,typ,TGA,,,,,,air,,SYN
286,boiling_point,Boiling point,,,C,typ,,,,,,,air,,SYN
286,surface_energy,Surface energy,82.8091238285107,,mJ/m^2,typ,,,,,,,air,,SYN
286,shear_modulus,Shear modulus,41705136060.28549,,Pa,typ,calc,,G=E/(2(1+nu)),,,,air,,SYN
286,bulk_modulus,Bulk modulus,104772074251.97206,,Pa,typ,calc,,K=E/(3(1-2nu)),,,,air,,SYN
286,damping_loss_factor,Damping loss factor,0.012378743036438208,,-,typ,,,,,,,air,,SYN
286,compressive_strength,Compressive strength,2015156936.6972468,,Pa,typ,,ASTM E9,,,,,air,,SYN
286,elongation_at_break,Elongation at break,26.748934614006185,,%,typ,,ASTM E8,,,,,air,,SYN
286,hollomon_K,Hollomon strength coefficient (K),2176522763.867411,,Pa,typ,fit,,Synthetic fit parameter,,,,air,,SYN
286,hollomon_n,Hollomon strain hardening exponent (n),0.2649626152986425,,-,typ,fit,,,,,,air,,SYN
286,hardness_vickers,Hardness (Vickers),392.4545485866939,,HV,typ,,ASTM E92,,,,,air,,SYN
286,notch_sensitivity,Notch sensitivity,0.23644280598012474,,-,typ,,,,,,,air,,SYN
286,fracture_toughness_KIC,Fracture toughness KIC,70.0526321047931,,MPa*sqrt(m),typ,,ASTM E399,,,,,air,,SYN
286,impact_charpy,Charpy impact energy,120.68690120249224,,J,typ,,ASTM E23,,,,,air,,SYN
286,dbtt,Ductile-to-brittle transition temperature,,,C,typ,,,,,,,air,,SYN
286,endurance_limit,Endurance limit,387704117.0784783,,Pa,typ,rotating bending,,,,,,air,,SYN
286,mean_stress_model,Mean stress correction model,,Soderberg,,typ,,,,,,,air,,SYN
286,deltaK_threshold,Fatigue threshold ΔKth,2.4355751588505563,,MPa*sqrt(m),typ,,ASTM E647,,,,,air,,SYN
286,larson_miller_C,Larson–Miller constant C,,,-,typ,LMP,,,,,,air,,SYN
286,relaxation_modulus,Relaxation modulus (at 1h),,,Pa,typ,stress relaxation,,,23.0,,,air,,SYN
286,specific_heat_cp,Specific heat Cp,749.6282683729808,,J/kgK,typ,DSC,,,23.0,,,air,,SYN
286,thermal_diffusivity,Thermal diffusivity,5.37394770494325e-06,,m^2/s,typ,,,,23.0,,,air,,SYN
286,emissivity,Emissivity,0.6601421426105274,,-,typ,,,,,,,air,,SYN
286,max_service_temperature,Max service temperature,510.8985638799608,,C,typ,,,,,,,air,,SYN
286,electrical_resistivity,Electrical resistivity,7.667985919372524e-07,,ohm*m,typ,,,,23.0,,,air,,SYN
286,dielectric_constant,Dielectric constant (εr),,,-,typ,,,,,,1000000.0,air,,SYN
286,relative_permeability,Relative permeability μr,1.1163896893633578,,-,typ,,,,,,,air,,SYN
286,curie_temperature,Curie temperature,,,C,typ,,,,,,,air,,SYN
286,refractive_index,Refractive index,,,-,typ,,,,,,,air,,SYN
286,transmittance,Transmittance,,,-,typ,,,,,,,air,,SYN
286,corrosion_rate,Corrosion rate,0.6927784921786353,,mm/yr,typ,,,,,,,air,,SYN
286,chemical_compatibility,Chemical compatibility,,avoid strong acids,,typ,,,,,,,air,,SYN
286,coefficient_of_friction,Coefficient of friction (dry),0.38324988590634024,,-,typ,pin-on-disk,,,,,,air,,SYN
286,wear_rate,Wear rate,7.557656746456348e-05,,mm^3/Nm,typ,Archard,,,,,,air,,SYN
286,machinability_rating,Machinability rating,84.56421207244202,,%,typ,,,100% ~ free-machining steel,,,,air,,SYN
286,weldability_rating,Weldability rating,2.670851390771889,,1-5,typ,,,"1=poor,5=excellent",,,,air,,SYN
286,additive_compatibility,Additive manufacturing compatibility,,SLS,,typ,,,,,,,air,,SYN
286,surface_treatment_compatibility,Surface treatment compatibility,,none,,typ,,,,,,,air,,SYN
286,test_temperature,Test temperature,23.0,,C,typ,,,Default reference test temp,,,,air,,SYN
287,applications_typical,Typical applications,,high-temp service,,typ,,,,,,,air,,SYN
287,composition_wt_percent,Composition (wt%),,"{""Ceramic"":100.0}",wt%,typ,reported,,,,,,air,,SYN
287,impurity_limits,Impurity limits,,standard,,typ,,,,,,,air,,SYN
287,crystal_structure,Crystal structure,,FCC,,typ,,,,,,,air,,SYN
287,grain_size,Grain size,3.460002662607651,,um,typ,,,,,,,air,,SYN
287,specific_volume,Specific volume,0.00027771999654510425,,m^3/kg,typ,,,,,,,air,,SYN
287,glass_transition_temperature,Glass transition temperature (Tg),,,C,typ,DSC,,,,,,air,,SYN
287,decomposition_temperature,Decomposition temperature,,,C,typ,TGA,,,,,,air,,SYN
287,boiling_point,Boiling point,,,C,typ,,,,,,,air,,SYN
287,surface_energy,Surface energy,149.81424100261933,,mJ/m^2,typ,,,,,,,air,,SYN
287,shear_modulus,Shear modulus,150733516956.30835,,Pa,typ,calc,,G=E/(2(1+nu)),,,,air,,SYN
287,bulk_modulus,Bulk modulus,218543469002.36435,,Pa,typ,calc,,K=E/(3(1-2nu)),,,,air,,SYN
287,damping_loss_factor,Damping loss factor,0.02781137678381628,,-,typ,DMA,,,,,,air,,SYN
287,compressive_strength,Compressive strength,3891228351.0338907,,Pa,typ,,,,,,,air,,SYN
287,elongation_at_break,Elongation at break,4.112698379417658,,%,typ,,,,,,,air,,SYN
287,hollomon_K,Hollomon strength coefficient (K),,,Pa,typ,fit,,Synthetic fit parameter,,,,air,,SYN
287,hollomon_n,Hollomon strain hardening exponent (n),,,-,typ,fit,,,,,,air,,SYN
287,hardness_vickers,Hardness (Vickers),117.7503732211589,,HV,typ,,ASTM E92,,,,,air,,SYN
287,notch_sensitivity,Notch sensitivity,,,-,typ,,,,,,,air,,SYN
287,fracture_toughness_KIC,Fracture toughness KIC,2.505763265214687,,MPa*sqrt(m),typ,,ASTM E399,,,,,air,,SYN
287,impact_charpy,Charpy impact energy,2.6970914505109693,,J,typ,,,,,,,air,,SYN
287,dbtt,Ductile-to-brittle transition temperature,,,C,typ,,,,,,,air,,SYN
287,endurance_limit,Endurance limit,,,Pa,typ,rotating bending,,,,,,air,,SYN
287,mean_stress_model,Mean stress correction model,,Goodman,,typ,,,,,,,air,,SYN
287,deltaK_threshold,Fatigue threshold ΔKth,,,MPa*sqrt(m),typ,,,,,,,air,,SYN
287,larson_miller_C,Larson–Miller constant C,,,-,typ,LMP,,,,,,air,,SYN
287,relaxation_modulus,Relaxation modulus (at 1h),,,Pa,typ,stress relaxation,,,23.0,,,air,,SYN
287,specific_heat_cp,Specific heat Cp,458.6476095631914,,J/kgK,typ,DSC,,,23.0,,,air,,SYN
287,thermal_diffusivity,Thermal diffusivity,3.533814471746853e-05,,m^2/s,typ,,,,23.0,,,air,,SYN
287,emissivity,Emissivity,0.6926287732644492,,-,typ,,,,,,,air,,SYN
287,max_service_temperature,Max service temperature,788.0262472776385,,C,typ,,,,,,,air,,SYN
287,electrical_resistivity,Electrical resistivity,1732417295951909.0,,ohm*m,typ,,,,23.0,,,air,,SYN
287,dielectric_constant,Dielectric constant (εr),7.931269299228208,,-,typ,,,,,,1000000.0,air,,SYN
287,relative_permeability,Relative permeability μr,1.1778590996850586,,-,typ,,,,,,,air,,SYN
287,curie_temperature,Curie temperature,,,C,typ,,,,,,,air,,SYN
287,refractive_index,Refractive index,1.9615984861154594,,-,typ,,,,,,,air,,SYN
287,transmittance,Transmittance,0.5967647569538196,,-,typ,,,,,,,air,,SYN
287,corrosion_rate,Corrosion rate,,,mm/yr,typ,,,,,,,alkaline,,SYN
287,chemical_compatibility,Chemical compatibility,,excellent oxidation resistance,,typ,,,,,,,air,,SYN
287,coefficient_of_friction,Coefficient of friction (dry),0.08327057446352913,,-,typ,pin-on-disk,,,,,,air,,SYN
287,wear_rate,Wear rate,6.672200258034818e-05,,mm^3/Nm,typ,Archard,,,,,,air,,SYN
287,machinability_rating,Machinability rating,,,%,typ,,,100% ~ free-machining steel,,,,air,,SYN
287,weldability_rating,Weldability rating,,,1-5,typ,,,"1=poor,5=excellent",,,,air,,SYN
287,additive_compatibility,Additive manufacturing compatibility,,SLS,,typ,,,,,,,air,,SYN
287,surface_treatment_compatibility,Surface treatment compatibility,,anodizing,,typ,,,,,,,air,,SYN
287,test_temperature,Test temperature,23.0,,C,typ,,,Default reference test temp,,,,air,,SYN
288,applications_typical,Typical applications,,lightweight frames,,typ,,,,,,,air,,SYN
288,composition_wt_percent,Composition (wt%),,"{""Al"":95.7,""Mg"":1.945,""Si"":0.929,""Cu"":1.426}",wt%,typ,reported,,,,,,air,,SYN
288,impurity_limits,Impurity limits,,low,,typ,,,,,,,air,,SYN
